BUYER_COUNTY,BUYER_STATE,mme,quantity,year,population
MEAGHER,MT,431.6020124999997,325.0,2011,1900.0
BROADWATER,MT,1138.747425,705.0,2011,5447.0
GALLATIN,MT,20791.40516017576,18524.0,2011,89146.0
BLAINE,MT,692.3915025000017,529.0,2012,6514.0
FALLON,MT,947.5145250000014,638.0,2012,3051.0
JUDITH BASIN,MT,0.6054,2.0,2012,2052.0
WHEATLAND,MT,357.25402500000007,204.0,2012,2142.0
PHILLIPS,MT,1034.416927500003,1011.0,2012,4203.0
CHOUTEAU,MT,1103.1856200000018,686.0,2012,5811.0
CARTER,MT,0.3027,1.0,2012,1276.0
YELLOWSTONE,MT,86899.22569402754,58079.0,2012,148191.0
POWDER RIVER,MT,612.1852500000002,377.0,2012,1639.0
MISSOULA,MT,43455.24473928878,30265.0,2012,109402.0
CUSTER,MT,8139.099589087614,4721.0,2012,11706.0
MUSSELSHELL,MT,2167.580325000002,1270.0,2012,4597.0
MADISON,MT,1343.5893000000035,1088.0,2012,7688.0
RICHLAND,MT,2715.290940000011,2199.0,2012,9961.0
FLATHEAD,MT,43667.564143800715,26787.0,2012,90967.0
BIG HORN,MT,2041.540882725004,1572.0,2012,12872.0
LEWIS AND CLARK,MT,21441.81163451304,16650.0,2012,63432.0
TETON,MT,1959.4431750000088,1324.0,2012,6082.0
LAKE,MT,12246.129514537617,8527.0,2012,28794.0
CARBON,MT,1288.4185125000013,712.0,2012,10057.0
DEER LODGE,MT,3201.7755075000127,1974.0,2012,9277.0
RAVALLI,MT,16598.111036325212,11537.0,2012,40311.0
PARK,MT,7763.632596787604,5022.0,2012,15655.0
GALLATIN,MT,22186.1828752132,18944.0,2012,90339.0
SANDERS,MT,6201.746921362549,4801.0,2012,11421.0
PONDERA,MT,2380.3053347625064,1413.0,2012,6147.0
CASCADE,MT,37845.210457013585,26988.0,2012,81248.0
LINCOLN,MT,14469.0095065876,7706.0,2012,19594.0
GLACIER,MT,4775.268975000018,3484.0,2012,13422.0
ROOSEVELT,MT,2376.3536625000065,1830.0,2012,10477.0
ROSEBUD,MT,2431.9333627125066,1200.0,2012,9261.0
DANIELS,MT,430.3028999999999,175.0,2012,1734.0
SHERIDAN,MT,711.8907749999997,418.0,2012,3447.0
DAWSON,MT,4779.080662500023,2868.0,2012,9022.0
STILLWATER,MT,2124.585420000001,1271.0,2012,9096.0
LIBERTY,MT,88.876275,93.0,2012,2326.0
SWEET GRASS,MT,543.5166374999994,414.0,2012,3661.0
GRANITE,MT,208.36169999999973,172.0,2012,3083.0
POWELL,MT,3249.783247500006,1438.0,2012,7067.0
JEFFERSON,MT,1070.3488577250007,823.0,2012,11360.0
BROADWATER,MT,1374.532725,742.0,2012,5575.0
FERGUS,MT,3427.4562000000096,3183.0,2012,11507.0
BEAVERHEAD,MT,2283.483641362507,2090.0,2012,9228.0
VALLEY,MT,4018.6493400000104,2395.0,2012,7423.0
TOOLE,MT,1006.1738550000026,877.0,2012,5210.0
HILL,MT,5637.871046587557,4289.0,2012,16157.0
MINERAL,MT,1876.3417129500033,934.0,2012,4203.0
MEAGHER,MT,463.71941249999963,368.0,2012,1900.0
SILVER BOW,MT,18041.924692012657,11449.0,2012,34164.0
COOK,IL,410469.149804509,378058.0,2006,5165495.0
ADAMS,IL,11998.617980000117,8492.0,2006,67106.0
BOONE,IL,5000.149117500046,3745.0,2006,51797.0
UNION,IL,4803.900907500022,3356.0,2006,18082.0
PULASKI,IL,747.6806225000007,476.0,2006,6434.0
CLAY,IL,1477.2714675000054,1019.0,2006,14061.0
CHAMPAIGN,IL,18152.77908000049,14540.0,2006,193844.0
SANGAMON,IL,32268.43212993895,19470.0,2006,193317.0
PEORIA,IL,29757.758799314062,24094.0,2006,183446.0
SCOTT,IL,72.63060000000004,109.0,2006,5392.0
CASS,IL,1438.2210300000033,766.0,2006,13611.0
GREENE,IL,3502.209600000016,1528.0,2006,14167.0
SHELBY,IL,1112.3499300000058,811.0,2006,22379.0
RANDOLPH,IL,5966.226268500059,4668.0,2006,33688.0
CLINTON,IL,2346.4195635000024,1766.0,2006,37051.0
CUMBERLAND,IL,910.1982000000014,544.0,2006,11103.0
ROCK ISLAND,IL,13784.432860499845,9188.0,2006,147131.0
HAMILTON,IL,656.2827600000005,694.0,2006,8497.0
OGLE,IL,4862.201037500043,3643.0,2006,53358.0
KANE,IL,35701.02839286556,27482.0,2006,485179.0
WOODFORD,IL,3847.8898019999897,2322.0,2006,37385.0
WABASH,IL,2236.821446500005,1291.0,2006,12354.0
JASPER,IL,1697.502825000003,1323.0,2006,9807.0
IROQUOIS,IL,3949.042685999983,2703.0,2006,30308.0
LAWRENCE,IL,2501.344009500006,2409.0,2006,16730.0
MARSHALL,IL,1580.3646225000007,818.0,2006,12896.0
MCLEAN,IL,11193.522677950315,9898.0,2006,162925.0
WAYNE,IL,2597.588712499994,1745.0,2006,16829.0
WHITE,IL,2857.2891974999866,2912.0,2006,14942.0
BOND,IL,1150.6120485000056,928.0,2006,18004.0
MCHENRY,IL,35460.042033002945,28096.0,2006,300630.0
MCDONOUGH,IL,4122.770474999973,2812.0,2006,32868.0
STEPHENSON,IL,5696.2918898625585,4078.0,2006,47917.0
LEE,IL,3430.406684999993,2420.0,2006,35905.0
FULTON,IL,5852.448900450012,3146.0,2006,37387.0
DEKALB,IL,9739.6728375002,6387.0,2006,101437.0
FORD,IL,2042.157691500004,1417.0,2006,14096.0
MONROE,IL,4384.505541500004,3552.0,2006,31644.0
FRANKLIN,IL,15279.605361000433,10523.0,2006,39560.0
WILLIAMSON,IL,30470.4459709513,20438.0,2006,64424.0
MACON,IL,17964.92536800047,20029.0,2006,110808.0
CARROLL,IL,801.9947250000017,595.0,2006,15866.0
LOGAN,IL,3854.5495109999956,2426.0,2006,30562.0
SAINT CLAIR,IL,34480.985683402425,28845.0,2006,263445.0
MASSAC,IL,3883.171038500011,1840.0,2006,15397.0
WHITESIDE,IL,4812.012598500049,3705.0,2006,59033.0
JEFFERSON,IL,6630.633349500096,5981.0,2006,39545.0
MACOUPIN,IL,6267.899377500064,4105.0,2006,48176.0
TAZEWELL,IL,19457.28636236306,12022.0,2006,131804.0
DOUGLAS,IL,1422.5694300000064,1031.0,2006,20111.0
EFFINGHAM,IL,7429.6321059500615,4320.0,2006,34289.0
VERMILION,IL,17095.586442000305,13364.0,2006,82715.0
FAYETTE,IL,2873.747124000002,2106.0,2006,21925.0
MARION,IL,6658.366281500063,4652.0,2006,40037.0
PIATT,IL,1243.9738725000036,1073.0,2006,16682.0
PUTNAM,IL,582.6881219999998,283.0,2006,5931.0
HARDIN,IL,2265.5830500000034,641.0,2006,4508.0
MENARD,IL,1020.192936000002,388.0,2006,12570.0
DEWITT,IL,1220.4552000000024,1210.0,2006,16792.0
JACKSON,IL,11999.984314500307,9928.0,2006,60170.0
MONTGOMERY,IL,4422.502233000017,3154.0,2006,30378.0
CHRISTIAN,IL,6128.553114000075,3845.0,2006,35076.0
EDGAR,IL,2147.762312500004,1792.0,2006,18986.0
CLARK,IL,3028.1931645374957,2193.0,2006,16669.0
MOULTRIE,IL,1139.2136805000043,640.0,2006,14565.0
CRAWFORD,IL,4379.660385675016,2727.0,2006,19966.0
PERRY,IL,4000.911228862492,3080.0,2006,22692.0
SCHUYLER,IL,1907.4035895000025,733.0,2006,7513.0
RICHLAND,IL,3765.7831094999956,2821.0,2006,16171.0
MERCER,IL,814.8617625000044,899.0,2006,16642.0
WASHINGTON,IL,1097.819140500003,634.0,2006,15008.0
MADISON,IL,51649.38289481799,35935.0,2006,266164.0
MASON,IL,1846.6988565000024,1085.0,2006,15153.0
COLES,IL,7830.381404500083,6755.0,2006,53359.0
HENRY,IL,3383.4439674999935,2617.0,2006,50392.0
SALINE,IL,11725.88699772519,8578.0,2006,25482.0
KANKAKEE,IL,18212.02499100057,12034.0,2006,109735.0
LA SALLE,IL,21033.9226513633,12876.0,2006,113139.0
BUREAU,IL,3118.19197049998,2255.0,2006,35183.0
JO DAVIESS,IL,1587.4796470000076,1237.0,2006,22828.0
STARK,IL,57.66435000000003,62.0,2006,6156.0
KNOX,IL,11824.025586000042,5874.0,2006,53196.0
GRUNDY,IL,6752.818881500102,5259.0,2006,46534.0
DUPAGE,IL,102011.51327468267,81620.0,2006,908685.0
PIKE,IL,2040.1828470000091,1479.0,2006,16632.0
POPE,IL,614.1076499999998,356.0,2006,4397.0
LAKE,IL,93391.7885381772,59706.0,2006,689891.0
WILL,IL,81982.95343291326,53218.0,2006,650779.0
EDWARDS,IL,865.320922500002,745.0,2006,6694.0
WARREN,IL,1508.1877830000049,1094.0,2006,17839.0
ALEXANDER,IL,841.3771875000017,449.0,2006,8730.0
LIVINGSTON,IL,4224.945667499994,3119.0,2006,38978.0
BROWN,IL,265.80869999999976,309.0,2006,6875.0
HANCOCK,IL,1305.0569099999996,997.0,2006,19412.0
KENDALL,IL,9204.27924386264,6219.0,2006,90740.0
GALLATIN,IL,585.2006775,374.0,2006,5980.0
JOHNSON,IL,890.3367135000017,632.0,2006,12889.0
CALHOUN,IL,1091.5374375000017,462.0,2006,5174.0
JERSEY,IL,5458.587375000017,4523.0,2006,22736.0
MORGAN,IL,5772.024750000044,3936.0,2006,35966.0
WINNEBAGO,IL,54346.20400350498,39929.0,2006,289405.0
JO DAVIESS,IL,1887.6972875000088,1582.0,2007,22758.0
RANDOLPH,IL,7540.450737225104,5663.0,2007,33598.0
WHITESIDE,IL,5706.309150000075,4405.0,2007,58819.0
FRANKLIN,IL,16630.134060000502,12338.0,2007,39473.0
HAMILTON,IL,839.5198875000027,812.0,2007,8416.0
WAYNE,IL,2698.764799999999,2895.0,2007,16951.0
MASSAC,IL,4862.517517500044,2210.0,2007,15471.0
PEORIA,IL,31865.900412089286,19510.0,2007,184048.0
JEFFERSON,IL,8137.299488587637,7251.0,2007,39412.0
SHELBY,IL,1565.8126785000068,1231.0,2007,22314.0
ALEXANDER,IL,814.1016375000003,435.0,2007,8552.0
SAINT CLAIR,IL,38173.84869244047,27302.0,2007,264764.0
GREENE,IL,3914.0693550000096,1747.0,2007,14001.0
PULASKI,IL,954.2677875000024,538.0,2007,6359.0
CASS,IL,1194.5699250000055,796.0,2007,13699.0
SCOTT,IL,96.96490800000004,137.0,2007,5388.0
DUPAGE,IL,100642.23484870426,74813.0,2007,907426.0
CALHOUN,IL,1083.678480000002,467.0,2007,5160.0
JACKSON,IL,14397.246402000337,12201.0,2007,59518.0
PERRY,IL,4382.703187725008,3459.0,2007,22596.0
LOGAN,IL,4438.629753000009,3247.0,2007,30498.0
COLES,IL,8019.383514500138,7176.0,2007,53492.0
WINNEBAGO,IL,60148.871707506594,50381.0,2007,293991.0
DEWITT,IL,1446.2842260000034,1519.0,2007,16742.0
GALLATIN,IL,740.1530550000003,335.0,2007,5883.0
MASON,IL,2615.4851385000034,1385.0,2007,15078.0
MENARD,IL,866.3586150000017,359.0,2007,12746.0
MADISON,IL,57586.65883613155,43265.0,2007,267382.0
HENDERSON,IL,5.29725,5.0,2007,7565.0
WASHINGTON,IL,1496.4701745000034,879.0,2007,14890.0
CLINTON,IL,2497.956822225004,2005.0,2007,37160.0
WARREN,IL,1471.4873625000096,1185.0,2007,17828.0
BROWN,IL,410.1664124999992,438.0,2007,6833.0
SALINE,IL,11874.290098862757,8730.0,2007,25390.0
WILL,IL,82391.44194296256,53517.0,2007,664048.0
KANE,IL,33356.94448722736,25664.0,2007,495752.0
MOULTRIE,IL,1593.4252935000045,906.0,2007,14666.0
CUMBERLAND,IL,967.5885000000028,540.0,2007,11077.0
CRAWFORD,IL,5833.467668400038,3312.0,2007,19886.0
CLARK,IL,3090.695571575003,2414.0,2007,16682.0
MACON,IL,20259.22764300095,14099.0,2007,110751.0
MERCER,IL,880.6417275000067,988.0,2007,16598.0
KENDALL,IL,10514.531980500233,6669.0,2007,100917.0
KNOX,IL,12830.190366862593,6793.0,2007,52894.0
WILLIAMSON,IL,31779.55299776416,21744.0,2007,65201.0
GRUNDY,IL,7472.6335650876135,5175.0,2007,48175.0
SCHUYLER,IL,1678.8999315000028,795.0,2007,7545.0
SANGAMON,IL,34797.24423446457,22304.0,2007,194025.0
DEKALB,IL,10023.830994000178,6415.0,2007,103746.0
CHAMPAIGN,IL,21005.351320500773,17636.0,2007,196621.0
HANCOCK,IL,1401.5354774999994,1080.0,2007,19359.0
VERMILION,IL,19024.165279500437,15827.0,2007,82258.0
MONTGOMERY,IL,5315.627610000077,3913.0,2007,30295.0
POPE,IL,749.5164375000007,456.0,2007,4439.0
FORD,IL,1675.2330855000062,1271.0,2007,14213.0
EDGAR,IL,2773.8795299999933,2284.0,2007,18929.0
FAYETTE,IL,2843.5107305000024,2100.0,2007,21890.0
CARROLL,IL,1123.6103010000047,784.0,2007,15734.0
WHITE,IL,3485.2719724999897,3563.0,2007,14796.0
MCLEAN,IL,11315.917744812888,10413.0,2007,165223.0
MARSHALL,IL,1841.910385500004,980.0,2007,12896.0
LA SALLE,IL,21257.072190500883,13805.0,2007,113794.0
RICHLAND,IL,4143.456223499994,3501.0,2007,16153.0
CLAY,IL,1889.500927500008,1611.0,2007,13975.0
LAWRENCE,IL,2979.105487500004,3162.0,2007,16952.0
MARION,IL,8238.71879700014,5941.0,2007,39898.0
IROQUOIS,IL,4507.640773500001,3570.0,2007,30282.0
PIATT,IL,1623.9521025000067,1340.0,2007,16664.0
JASPER,IL,1614.7104788625063,1511.0,2007,9776.0
COOK,IL,420696.09564397286,349860.0,2007,5154235.0
WOODFORD,IL,4029.6392879999958,2628.0,2007,37961.0
WABASH,IL,2688.718017000008,1761.0,2007,12237.0
BOONE,IL,5563.778145000058,5044.0,2007,53512.0
MONROE,IL,4736.840971500029,3743.0,2007,32139.0
ADAMS,IL,13751.4818066752,9377.0,2007,66943.0
KANKAKEE,IL,18096.52601650052,12746.0,2007,111499.0
FULTON,IL,6018.150649087553,3770.0,2007,37272.0
UNION,IL,4734.340567500013,4021.0,2007,18066.0
BOND,IL,1686.6098970000012,1192.0,2007,18077.0
MCHENRY,IL,35098.57940150289,27960.0,2007,305117.0
MACOUPIN,IL,6630.30974250006,4062.0,2007,48195.0
BUREAU,IL,3533.560951499976,2262.0,2007,35153.0
STARK,IL,57.21030000000002,64.0,2007,6143.0
JOHNSON,IL,982.7994225000017,787.0,2007,12792.0
MORGAN,IL,6583.291374000076,4419.0,2007,35936.0
LIVINGSTON,IL,5408.705758500074,4340.0,2007,39069.0
OGLE,IL,5422.238933362576,4331.0,2007,53634.0
LEE,IL,3818.316857999989,2865.0,2007,36191.0
DOUGLAS,IL,2012.6922728625088,1273.0,2007,20061.0
PIKE,IL,2238.296625000005,1758.0,2007,16772.0
EDWARDS,IL,1221.462027000002,923.0,2007,6728.0
EFFINGHAM,IL,8210.142589500101,4704.0,2007,34191.0
TAZEWELL,IL,22142.357395725903,15149.0,2007,133131.0
HARDIN,IL,2586.5215250000047,786.0,2007,4462.0
MCDONOUGH,IL,4247.126587724981,3066.0,2007,32945.0
HENRY,IL,3750.767127362504,2908.0,2007,50528.0
JERSEY,IL,6317.800329000045,5135.0,2007,22838.0
STEPHENSON,IL,6433.648102500079,4667.0,2007,47794.0
ROCK ISLAND,IL,13865.876019362473,9233.0,2007,147918.0
CHRISTIAN,IL,6417.394230000106,4666.0,2007,35034.0
LAKE,IL,90755.63340336221,59350.0,2007,692995.0
PUTNAM,IL,615.9276149999996,268.0,2007,5987.0
VERMILION,IL,21050.953789500545,18768.0,2008,81930.0
HENDERSON,IL,212.28596249999993,166.0,2008,7463.0
CHAMPAIGN,IL,24228.106716863706,20321.0,2008,197570.0
SANGAMON,IL,40469.19217005327,28725.0,2008,195094.0
ROCK ISLAND,IL,15435.237039862568,10779.0,2008,147501.0
DOUGLAS,IL,2171.988769500006,1527.0,2008,19970.0
PIATT,IL,2006.726280000009,1591.0,2008,16716.0
GALLATIN,IL,720.3855749999992,404.0,2008,5796.0
WARREN,IL,1549.4388150000088,1319.0,2008,17665.0
CUMBERLAND,IL,1017.653212500004,588.0,2008,11100.0
KNOX,IL,13579.382731950118,7374.0,2008,52836.0
BROWN,IL,512.4379874999993,473.0,2008,6896.0
POPE,IL,604.5181124999998,435.0,2008,4393.0
WABASH,IL,2777.379270000009,2165.0,2008,12158.0
CALHOUN,IL,1470.9124485000045,538.0,2008,5084.0
MCHENRY,IL,35930.666752502766,29254.0,2008,307246.0
PIKE,IL,2523.6592093124946,2287.0,2008,16615.0
RICHLAND,IL,4623.150619500009,4185.0,2008,16061.0
ADAMS,IL,15660.886890812695,10985.0,2008,66943.0
JERSEY,IL,7123.430110500063,5709.0,2008,23084.0
MORGAN,IL,6736.439772000081,5021.0,2008,35761.0
STEPHENSON,IL,6877.759179000098,5418.0,2008,47805.0
UNION,IL,5120.713545000034,4409.0,2008,17965.0
CHRISTIAN,IL,7171.625629500182,5697.0,2008,34974.0
LEE,IL,3887.1652770000055,3396.0,2008,36272.0
CARROLL,IL,1100.5929075000051,934.0,2008,15638.0
MONTGOMERY,IL,6277.714399500133,4771.0,2008,30276.0
DEWITT,IL,1669.7606595000034,1637.0,2008,16733.0
EDGAR,IL,3024.1753664999987,2529.0,2008,18768.0
BOONE,IL,6873.820740225144,5688.0,2008,54211.0
WHITE,IL,3665.039324999986,3661.0,2008,14868.0
LAWRENCE,IL,2974.0562375000013,3311.0,2008,16935.0
KENDALL,IL,10866.507277950284,7600.0,2008,108559.0
JASPER,IL,2270.9942595000066,1951.0,2008,9786.0
MONROE,IL,5431.0622780000685,4355.0,2008,32533.0
BOND,IL,1801.2349485000054,1614.0,2008,17916.0
HARDIN,IL,2930.4834274500013,927.0,2008,4386.0
BUREAU,IL,2843.3364287249988,2122.0,2008,35078.0
ALEXANDER,IL,1096.8751200000027,674.0,2008,8461.0
LOGAN,IL,4763.813060500028,4043.0,2008,30513.0
HANCOCK,IL,1443.5086800000015,1142.0,2008,19192.0
MASON,IL,2375.297218500008,1570.0,2008,14962.0
MADISON,IL,65160.02857472001,48539.0,2008,268232.0
FORD,IL,2058.788595000005,1536.0,2008,14095.0
STARK,IL,79.76145000000005,90.0,2008,6109.0
CLINTON,IL,2835.2105729999957,2334.0,2008,37472.0
MACOUPIN,IL,7242.496572500125,4777.0,2008,48092.0
CRAWFORD,IL,5977.211325000052,3969.0,2008,19831.0
EDWARDS,IL,1299.9982455000031,1060.0,2008,6710.0
CASS,IL,1248.949875000006,1011.0,2008,13660.0
JO DAVIESS,IL,1970.8893000000128,1789.0,2008,22715.0
PERRY,IL,4830.6584625000405,4069.0,2008,22434.0
FRANKLIN,IL,17031.490555812925,12924.0,2008,39546.0
HAMILTON,IL,850.6852125000032,761.0,2008,8454.0
JOHNSON,IL,1299.9809475000022,954.0,2008,12671.0
WAYNE,IL,2837.630962499997,3011.0,2008,16930.0
CLAY,IL,1910.1816450000078,2030.0,2008,13971.0
PULASKI,IL,987.2663625000027,665.0,2008,6198.0
GREENE,IL,3477.022275000012,1562.0,2008,13956.0
JACKSON,IL,16397.170417500387,14267.0,2008,59605.0
CLARK,IL,3403.0737300000096,2556.0,2008,16634.0
SCOTT,IL,2.1189,4.0,2008,5373.0
RANDOLPH,IL,8128.932957262632,6193.0,2008,33584.0
GRUNDY,IL,7600.9882540876415,4853.0,2008,49166.0
OGLE,IL,5609.1209955001095,4822.0,2008,53802.0
WILL,IL,88916.01707536227,58130.0,2008,671392.0
MCDONOUGH,IL,3924.271017712491,3085.0,2008,32615.0
EFFINGHAM,IL,8614.487018000134,5402.0,2008,34173.0
WOODFORD,IL,4079.984647500009,3023.0,2008,38452.0
SHELBY,IL,1425.61866000001,1313.0,2008,22398.0
MCLEAN,IL,12415.556083312958,11714.0,2008,166825.0
COLES,IL,9296.029965000178,8385.0,2008,53454.0
DUPAGE,IL,109122.83874999176,83109.0,2008,909798.0
MENARD,IL,906.4678439999999,518.0,2008,12780.0
COOK,IL,437499.22486525646,347783.0,2008,5161831.0
FULTON,IL,5859.339118725045,3861.0,2008,37224.0
WASHINGTON,IL,1358.612304000002,870.0,2008,14855.0
IROQUOIS,IL,5168.642138362528,4439.0,2008,30228.0
MASSAC,IL,5397.311816362549,2420.0,2008,15408.0
SAINT CLAIR,IL,42679.6672663162,31256.0,2008,266518.0
MACON,IL,23061.996047364057,17316.0,2008,110588.0
PEORIA,IL,31216.37409536413,20818.0,2008,184803.0
LAKE,IL,92342.07964189947,60685.0,2008,697369.0
HENRY,IL,4513.888515000025,3155.0,2008,50492.0
MARION,IL,8718.19070400016,6883.0,2008,39794.0
PUTNAM,IL,552.4521299999999,250.0,2008,5989.0
SCHUYLER,IL,1641.5904450000012,886.0,2008,7543.0
LIVINGSTON,IL,6068.043232500133,5224.0,2008,39071.0
SALINE,IL,12251.864008362727,8851.0,2008,25140.0
MARSHALL,IL,1413.189057000002,1051.0,2008,12725.0
WILLIAMSON,IL,33082.53587186439,23744.0,2008,65674.0
JEFFERSON,IL,8764.930304137648,7638.0,2008,39277.0
FAYETTE,IL,2871.756867000005,2336.0,2008,22006.0
MOULTRIE,IL,1852.6558155000039,984.0,2008,14743.0
WHITESIDE,IL,7221.126684000111,5227.0,2008,58784.0
KANE,IL,33417.54952358963,27916.0,2008,504437.0
DEKALB,IL,10329.371575500225,6894.0,2008,104601.0
WINNEBAGO,IL,67747.6818160951,58711.0,2008,295726.0
TAZEWELL,IL,24464.101753726278,16891.0,2008,133893.0
MERCER,IL,1024.5293325000086,986.0,2008,16650.0
LA SALLE,IL,24253.214172450957,15259.0,2008,114171.0
KANKAKEE,IL,18127.994284500444,14130.0,2008,112658.0
HAMILTON,IL,933.5380125000024,1000.0,2009,8186.0
KNOX,IL,13146.500670000083,7404.0,2009,52077.0
WABASH,IL,2901.1512750000084,2373.0,2009,12199.0
WINNEBAGO,IL,73533.60423000774,61413.0,2009,295803.0
LA SALLE,IL,24751.756365001,15510.0,2009,112293.0
CARROLL,IL,1130.4211125000065,1001.0,2009,15878.0
ALEXANDER,IL,778.676775,433.0,2009,8254.0
MARSHALL,IL,1429.6534650000033,1167.0,2009,12831.0
MONTGOMERY,IL,7196.692605000164,5451.0,2009,29782.0
RANDOLPH,IL,8339.223292500126,6499.0,2009,32851.0
MOULTRIE,IL,2493.3556800000038,1147.0,2009,14344.0
UNION,IL,5649.73160250004,5102.0,2009,18078.0
JERSEY,IL,7190.1893400000645,5817.0,2009,22412.0
JACKSON,IL,16249.426680000322,14112.0,2009,58526.0
WILLIAMSON,IL,34591.022894289235,29477.0,2009,64212.0
LIVINGSTON,IL,6962.8079400001525,6174.0,2009,37965.0
MASSAC,IL,5954.015988862565,2975.0,2009,15081.0
PIKE,IL,2824.819226587493,2609.0,2009,16484.0
FRANKLIN,IL,17525.312880000438,13837.0,2009,39301.0
PERRY,IL,4772.11878750003,4389.0,2009,22542.0
JASPER,IL,2782.351361587509,2180.0,2009,9645.0
SHELBY,IL,1702.238955000009,1595.0,2009,21854.0
STEPHENSON,IL,7803.020220000147,6470.0,2009,46821.0
PUTNAM,IL,530.5589624999993,272.0,2009,5977.0
HENRY,IL,4817.373697500041,3662.0,2009,49523.0
RICHLAND,IL,4708.96172250001,4150.0,2009,15621.0
COLES,IL,9934.177762500132,9144.0,2009,52144.0
MCDONOUGH,IL,4304.408784300002,3494.0,2009,32907.0
WHITESIDE,IL,8638.681207500153,5954.0,2009,59059.0
BOND,IL,1962.6445275000049,1733.0,2009,18173.0
PEORIA,IL,33515.03294703937,34600.0,2009,183474.0
MORGAN,IL,7453.5101250001235,5800.0,2009,35300.0
TAZEWELL,IL,27171.959202263737,19503.0,2009,130789.0
DEWITT,IL,2030.3595375000064,1885.0,2009,16290.0
BOONE,IL,7768.3793880001695,6289.0,2009,52400.0
SALINE,IL,12883.539937725192,9216.0,2009,25906.0
EDGAR,IL,3043.8071288624988,2605.0,2009,18750.0
MCLEAN,IL,13984.0154874755,13071.0,2009,163686.0
WHITE,IL,3918.551812500003,3815.0,2009,14772.0
CLAY,IL,2008.7514075000079,1865.0,2009,13729.0
KENDALL,IL,12120.137895000362,8960.0,2009,94070.0
MCHENRY,IL,39838.67837411535,31601.0,2009,312946.0
IROQUOIS,IL,5845.586797500057,5208.0,2009,30017.0
LAWRENCE,IL,3379.8712500000056,3523.0,2009,16550.0
WOODFORD,IL,4318.67853,3685.0,2009,37950.0
HANCOCK,IL,1719.6548100000048,1148.0,2009,18720.0
KANKAKEE,IL,19491.770243588115,15526.0,2009,111244.0
MONROE,IL,6824.752586812561,5107.0,2009,32358.0
ADAMS,IL,17577.797527500294,13039.0,2009,66892.0
WAYNE,IL,3357.698872500001,3020.0,2009,16505.0
OGLE,IL,6115.769137500143,4754.0,2009,54841.0
MACOUPIN,IL,7873.485513862689,5707.0,2009,48148.0
SCHUYLER,IL,1660.0935750000021,892.0,2009,6917.0
GREENE,IL,3784.572690000023,1605.0,2009,13765.0
MERCER,IL,1134.299925000006,853.0,2009,16440.0
CLARK,IL,4163.7674213625105,2957.0,2009,16778.0
LOGAN,IL,4874.512087500032,4054.0,2009,29942.0
SAINT CLAIR,IL,47742.29963272912,35684.0,2009,261268.0
FAYETTE,IL,3279.8703300000066,2711.0,2009,21015.0
KANE,IL,37597.45088767774,30339.0,2009,494371.0
CRAWFORD,IL,5523.938854987561,4145.0,2009,19545.0
HARDIN,IL,3470.983456125007,1041.0,2009,4470.0
CASS,IL,1445.6733750000042,1229.0,2009,13575.0
MENARD,IL,752.4904538625003,590.0,2009,12460.0
LAKE,IL,96706.45265836171,64818.0,2009,702558.0
JEFFERSON,IL,9048.101411775171,7635.0,2009,40063.0
CHRISTIAN,IL,8318.194072500175,6741.0,2009,34543.0
LEE,IL,4595.584335000013,3540.0,2009,34994.0
GALLATIN,IL,730.9028175000003,487.0,2009,5921.0
WILL,IL,100777.84583202496,64649.0,2009,664361.0
CUMBERLAND,IL,872.9382750000032,516.0,2009,10802.0
FULTON,IL,6526.02379158756,4381.0,2009,36860.0
POPE,IL,612.0679499999992,443.0,2009,4071.0
DUPAGE,IL,121914.9208570308,89857.0,2009,925530.0
CHAMPAIGN,IL,24730.192102501405,22580.0,2009,192135.0
MARION,IL,9420.289350000116,7348.0,2009,39488.0
PIATT,IL,2096.2158975000084,1982.0,2009,16499.0
JO DAVIESS,IL,1956.2836500000092,1943.0,2009,22160.0
HENDERSON,IL,238.2698999999997,198.0,2009,7550.0
VERMILION,IL,23051.00004000051,19781.0,2009,80926.0
WARREN,IL,1644.3029625000086,1221.0,2009,17551.0
SANGAMON,IL,45602.48278245378,33704.0,2009,194049.0
BROWN,IL,630.9479999999999,493.0,2009,6593.0
COOK,IL,480970.921529329,401533.0,2009,5257001.0
MACON,IL,23805.577825501427,28027.0,2009,108772.0
CALHOUN,IL,1232.5707750000024,569.0,2009,5076.0
MASON,IL,2520.986452500009,1700.0,2009,15075.0
DOUGLAS,IL,2100.5885325000063,1696.0,2009,19436.0
ROCK ISLAND,IL,17428.776622500252,12346.0,2009,146670.0
EFFINGHAM,IL,10747.878822862642,6652.0,2009,34329.0
BUREAU,IL,2915.9774175,2360.0,2009,34795.0
JOHNSON,IL,1720.3239225000077,1164.0,2009,13653.0
EDWARDS,IL,1236.891622500003,782.0,2009,6526.0
MADISON,IL,74551.3977499971,53865.0,2009,266886.0
PULASKI,IL,1473.5758875000065,879.0,2009,6430.0
CLINTON,IL,3028.163977499994,2668.0,2009,36235.0
STARK,IL,97.62075,139.0,2009,6076.0
DEKALB,IL,11688.708435450266,8090.0,2009,104279.0
WASHINGTON,IL,1574.8934365875045,1128.0,2009,14725.0
GRUNDY,IL,8261.49141750016,5471.0,2009,46513.0
FORD,IL,2615.6333475000074,1891.0,2009,13968.0
MCLEAN,IL,17021.85470816316,20146.0,2010,166706.0
